2,i
23,you
26,i
27,me
28,i
29,i
30,i
31,i
32,i
33,i
34,i
35,i
39,mine
41,me
43,i
54,you
65,i
77,me
89,i
99,i
114,i
124,i
131,you
132,i
138,i
139,i
140,i
141,i
142,i
147,i
149,i
151,me
154,i
154,i
158,i
158,i
178,me
185,me
192,i
195,i
200,i
203,i
207,i
210,i
211,i
221,i
223,i
224,i
232,you
240,i
243,i
265,i
265,i
291,me
292,you
295,me
309,me
312,i
319,i
327,i
331,i
349,i
354,i
362,i
363,i
364,i
368,i
368,i
375,i
382,me
385,you
387,i
390,i
395,i
399,i
402,i
415,i
416,i
430,me
431,i
439,your
447,i
451,i
453,i
467,me
473,me
479,me
485,i
502,i
502,i
524,i
526,i
541,i
554,i
555,me
557,i
559,me
572,i
574,i
574,i
586,me
591,mine
594,me
605,i
614,i
620,you
620,you
627,i
628,me
628,i
632,i
636,i
640,me
656,i
656,i
658,me
661,me
663,i
668,i
678,i
681,me
683,i
687,i
692,i
706,me
715,i
721,i
